"filename", "language", "Python", "YAML", "Markdown", "MS SQL", "Shell Script", "JSON", "JSON Lines", "Properties", "Docker", "Ini", "XML", "HTML", "Makefile", "JSON with Comments", "comment", "blank", "total"
"/workspaces/NeuroNews/mlruns/712312504217884497/9db0ad5532994ba9aae72b0205341813/outputs/m-34dc7007eff54047a043c3ee29283568/meta.yaml", "YAML", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"/workspaces/NeuroNews/mlruns/712312504217884497/a9f3f3dff8a64e86adb72ae850bdb8df/artifacts/estimator.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 575, 0, 0, 0, 106, 681
"/workspaces/NeuroNews/mlruns/712312504217884497/a9f3f3dff8a64e86adb72ae850bdb8df/inputs/34ed93b11e5851c9af2c8935213414ea/meta.yaml", "YAML", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"/workspaces/NeuroNews/mlruns/712312504217884497/a9f3f3dff8a64e86adb72ae850bdb8df/inputs/d08f017ecf130c15cda8e282c4896b5f/meta.yaml", "YAML", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"/workspaces/NeuroNews/mlruns/712312504217884497/a9f3f3dff8a64e86adb72ae850bdb8df/meta.yaml", "YAML", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15
"/workspaces/NeuroNews/mlruns/712312504217884497/a9f3f3dff8a64e86adb72ae850bdb8df/outputs/m-4099eee4451b45c78c370fcbecd1231d/meta.yaml", "YAML", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"/workspaces/NeuroNews/mlruns/712312504217884497/c27f93bf8ea745c5a04f2f1fc53a4ce7/artifacts/estimator.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 611, 0, 0, 0, 120, 731
"/workspaces/NeuroNews/mlruns/712312504217884497/c27f93bf8ea745c5a04f2f1fc53a4ce7/artifacts/feature_importances.json", "JSON", 0, 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42
"/workspaces/NeuroNews/mlruns/712312504217884497/c27f93bf8ea745c5a04f2f1fc53a4ce7/inputs/55822a1acb72f474807a1b1452e10127/meta.yaml", "YAML", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"/workspaces/NeuroNews/mlruns/712312504217884497/c27f93bf8ea745c5a04f2f1fc53a4ce7/inputs/eba5f337061bd88a4fc1ecba8d8b8345/meta.yaml", "YAML", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"/workspaces/NeuroNews/mlruns/712312504217884497/c27f93bf8ea745c5a04f2f1fc53a4ce7/meta.yaml", "YAML", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15
"/workspaces/NeuroNews/mlruns/712312504217884497/c27f93bf8ea745c5a04f2f1fc53a4ce7/outputs/m-878dcae7e78048b9bc2e70307bead5ca/meta.yaml", "YAML", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"/workspaces/NeuroNews/mlruns/712312504217884497/datasets/0d35103834211adc5327e39ff665203f/meta.yaml", "YAML", 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 13
"/workspaces/NeuroNews/mlruns/712312504217884497/datasets/2c615dac962fb9dd1b7ad54aba4b7155/meta.yaml", "YAML", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15
"/workspaces/NeuroNews/mlruns/712312504217884497/datasets/55dd6c0c5a085c5cc6e17a7e1a0c1147/meta.yaml", "YAML", 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 13
"/workspaces/NeuroNews/mlruns/712312504217884497/datasets/69da5dfbdfa42696633810dec3147634/meta.yaml", "YAML", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15
"/workspaces/NeuroNews/mlruns/712312504217884497/e4a6d1c517e64ed29efa9124535360fe/artifacts/classification_report.json", "JSON", 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27
"/workspaces/NeuroNews/mlruns/712312504217884497/e4a6d1c517e64ed29efa9124535360fe/artifacts/estimator.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 657, 0, 0, 0, 126, 783
"/workspaces/NeuroNews/mlruns/712312504217884497/e4a6d1c517e64ed29efa9124535360fe/inputs/16cfdb599aefb868adeea0479a2ae498/meta.yaml", "YAML", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"/workspaces/NeuroNews/mlruns/712312504217884497/e4a6d1c517e64ed29efa9124535360fe/inputs/1b70f13af785997a0fc8348af406efda/meta.yaml", "YAML", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"/workspaces/NeuroNews/mlruns/712312504217884497/e4a6d1c517e64ed29efa9124535360fe/meta.yaml", "YAML", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15
"/workspaces/NeuroNews/mlruns/712312504217884497/e4a6d1c517e64ed29efa9124535360fe/outputs/m-61e8e1e7c8474a78abd8312f63562d75/meta.yaml", "YAML", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"/workspaces/NeuroNews/mlruns/712312504217884497/eb5ff54d7092478487ce514983888e52/artifacts/estimator.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 575, 0, 0, 0, 106, 681
"/workspaces/NeuroNews/mlruns/712312504217884497/eb5ff54d7092478487ce514983888e52/inputs/11d2d34af14517c10f79f4599252f5ac/meta.yaml", "YAML", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"/workspaces/NeuroNews/mlruns/712312504217884497/eb5ff54d7092478487ce514983888e52/inputs/6e6991a36cc07ba96ae9960f97dc8211/meta.yaml", "YAML", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"/workspaces/NeuroNews/mlruns/712312504217884497/eb5ff54d7092478487ce514983888e52/meta.yaml", "YAML", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15
"/workspaces/NeuroNews/mlruns/712312504217884497/eb5ff54d7092478487ce514983888e52/outputs/m-7ef8268ddbab495083ad750197fb94ca/meta.yaml", "YAML", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"/workspaces/NeuroNews/mlruns/712312504217884497/f47f463de8454bf5991bc2c34613c6d0/artifacts/classification_report.json", "JSON", 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27
"/workspaces/NeuroNews/mlruns/712312504217884497/f47f463de8454bf5991bc2c34613c6d0/artifacts/estimator.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 657, 0, 0, 0, 126, 783
"/workspaces/NeuroNews/mlruns/712312504217884497/f47f463de8454bf5991bc2c34613c6d0/inputs/922eccb8575da36cf02f5ccf2fd298e2/meta.yaml", "YAML", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"/workspaces/NeuroNews/mlruns/712312504217884497/f47f463de8454bf5991bc2c34613c6d0/inputs/a4270cf2f65a8bf60bb8ddbc5ea42bc0/meta.yaml", "YAML", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"/workspaces/NeuroNews/mlruns/712312504217884497/f47f463de8454bf5991bc2c34613c6d0/meta.yaml", "YAML", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15
"/workspaces/NeuroNews/mlruns/712312504217884497/f47f463de8454bf5991bc2c34613c6d0/outputs/m-9568e2c900bd4349815ff0506444e42d/meta.yaml", "YAML", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"/workspaces/NeuroNews/mlruns/712312504217884497/fe8be82634df41219df48453ce9dc155/artifacts/estimator.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 611, 0, 0, 0, 120, 731
"/workspaces/NeuroNews/mlruns/712312504217884497/fe8be82634df41219df48453ce9dc155/artifacts/feature_importances.json", "JSON", 0, 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42
"/workspaces/NeuroNews/mlruns/712312504217884497/fe8be82634df41219df48453ce9dc155/inputs/581c936b3756abfdb7fcdaa5eba310fb/meta.yaml", "YAML", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"/workspaces/NeuroNews/mlruns/712312504217884497/fe8be82634df41219df48453ce9dc155/inputs/6d9cd6f3588371f6a07cade356c5aef1/meta.yaml", "YAML", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"/workspaces/NeuroNews/mlruns/712312504217884497/fe8be82634df41219df48453ce9dc155/meta.yaml", "YAML", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15
"/workspaces/NeuroNews/mlruns/712312504217884497/fe8be82634df41219df48453ce9dc155/outputs/m-df50f9326c0b4f619c3088a1c587e600/meta.yaml", "YAML", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"/workspaces/NeuroNews/mlruns/712312504217884497/meta.yaml", "YAML", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"/workspaces/NeuroNews/mlruns/712312504217884497/models/m-1d93229306e0415b928e217422ccfbeb/artifacts/conda.yaml", "YAML", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15
"/workspaces/NeuroNews/mlruns/712312504217884497/models/m-1d93229306e0415b928e217422ccfbeb/artifacts/input_example.json", "JSON", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/workspaces/NeuroNews/mlruns/712312504217884497/models/m-1d93229306e0415b928e217422ccfbeb/artifacts/python_env.yaml", "YAML", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"/workspaces/NeuroNews/mlruns/712312504217884497/models/m-1d93229306e0415b928e217422ccfbeb/artifacts/serving_input_example.json", "JSON", 0, 0, 0, 0, 0, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 78
"/workspaces/NeuroNews/mlruns/712312504217884497/models/m-1d93229306e0415b928e217422ccfbeb/meta.yaml", "YAML", 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11
"/workspaces/NeuroNews/mlruns/712312504217884497/models/m-34dc7007eff54047a043c3ee29283568/artifacts/conda.yaml", "YAML", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15
"/workspaces/NeuroNews/mlruns/712312504217884497/models/m-34dc7007eff54047a043c3ee29283568/artifacts/input_example.json", "JSON", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/workspaces/NeuroNews/mlruns/712312504217884497/models/m-34dc7007eff54047a043c3ee29283568/artifacts/python_env.yaml", "YAML", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"/workspaces/NeuroNews/mlruns/712312504217884497/models/m-34dc7007eff54047a043c3ee29283568/artifacts/serving_input_example.json", "JSON", 0, 0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66
"/workspaces/NeuroNews/mlruns/712312504217884497/models/m-34dc7007eff54047a043c3ee29283568/meta.yaml", "YAML", 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11
"/workspaces/NeuroNews/mlruns/712312504217884497/models/m-3e8bf21feeec42ffa4372c0a5239d117/artifacts/conda.yaml", "YAML", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15
"/workspaces/NeuroNews/mlruns/712312504217884497/models/m-3e8bf21feeec42ffa4372c0a5239d117/artifacts/input_example.json", "JSON", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/workspaces/NeuroNews/mlruns/712312504217884497/models/m-3e8bf21feeec42ffa4372c0a5239d117/artifacts/python_env.yaml", "YAML", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"/workspaces/NeuroNews/mlruns/712312504217884497/models/m-3e8bf21feeec42ffa4372c0a5239d117/artifacts/serving_input_example.json", "JSON", 0, 0, 0, 0, 0, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 78
"/workspaces/NeuroNews/mlruns/712312504217884497/models/m-3e8bf21feeec42ffa4372c0a5239d117/meta.yaml", "YAML", 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11
"/workspaces/NeuroNews/mlruns/712312504217884497/models/m-4099eee4451b45c78c370fcbecd1231d/artifacts/conda.yaml", "YAML", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15
"/workspaces/NeuroNews/mlruns/712312504217884497/models/m-4099eee4451b45c78c370fcbecd1231d/artifacts/input_example.json", "JSON", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/workspaces/NeuroNews/mlruns/712312504217884497/models/m-4099eee4451b45c78c370fcbecd1231d/artifacts/python_env.yaml", "YAML", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"/workspaces/NeuroNews/mlruns/712312504217884497/models/m-4099eee4451b45c78c370fcbecd1231d/artifacts/serving_input_example.json", "JSON", 0, 0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66
"/workspaces/NeuroNews/mlruns/712312504217884497/models/m-4099eee4451b45c78c370fcbecd1231d/meta.yaml", "YAML", 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11
"/workspaces/NeuroNews/mlruns/712312504217884497/models/m-4dc36979c4fd4775901a5934d9b7180c/artifacts/conda.yaml", "YAML", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15
"/workspaces/NeuroNews/mlruns/712312504217884497/models/m-4dc36979c4fd4775901a5934d9b7180c/artifacts/input_example.json", "JSON", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/workspaces/NeuroNews/mlruns/712312504217884497/models/m-4dc36979c4fd4775901a5934d9b7180c/artifacts/python_env.yaml", "YAML", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"/workspaces/NeuroNews/mlruns/712312504217884497/models/m-4dc36979c4fd4775901a5934d9b7180c/artifacts/serving_input_example.json", "JSON", 0, 0, 0, 0, 0, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 78
"/workspaces/NeuroNews/mlruns/712312504217884497/models/m-4dc36979c4fd4775901a5934d9b7180c/meta.yaml", "YAML", 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11
"/workspaces/NeuroNews/mlruns/712312504217884497/models/m-61e8e1e7c8474a78abd8312f63562d75/artifacts/conda.yaml", "YAML", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15
"/workspaces/NeuroNews/mlruns/712312504217884497/models/m-61e8e1e7c8474a78abd8312f63562d75/artifacts/input_example.json", "JSON", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/workspaces/NeuroNews/mlruns/712312504217884497/models/m-61e8e1e7c8474a78abd8312f63562d75/artifacts/python_env.yaml", "YAML", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"/workspaces/NeuroNews/mlruns/712312504217884497/models/m-61e8e1e7c8474a78abd8312f63562d75/artifacts/serving_input_example.json", "JSON", 0, 0, 0, 0, 0, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 78
"/workspaces/NeuroNews/mlruns/712312504217884497/models/m-61e8e1e7c8474a78abd8312f63562d75/meta.yaml", "YAML", 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11
"/workspaces/NeuroNews/mlruns/712312504217884497/models/m-679550b10fd843358da1a2bf33e0d2f0/artifacts/conda.yaml", "YAML", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15
"/workspaces/NeuroNews/mlruns/712312504217884497/models/m-679550b10fd843358da1a2bf33e0d2f0/artifacts/input_example.json", "JSON", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/workspaces/NeuroNews/mlruns/712312504217884497/models/m-679550b10fd843358da1a2bf33e0d2f0/artifacts/python_env.yaml", "YAML", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"/workspaces/NeuroNews/mlruns/712312504217884497/models/m-679550b10fd843358da1a2bf33e0d2f0/artifacts/serving_input_example.json", "JSON", 0, 0, 0, 0, 0, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 78
"/workspaces/NeuroNews/mlruns/712312504217884497/models/m-679550b10fd843358da1a2bf33e0d2f0/meta.yaml", "YAML", 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11
"/workspaces/NeuroNews/mlruns/712312504217884497/models/m-7ef8268ddbab495083ad750197fb94ca/artifacts/conda.yaml", "YAML", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15
"/workspaces/NeuroNews/mlruns/712312504217884497/models/m-7ef8268ddbab495083ad750197fb94ca/artifacts/input_example.json", "JSON", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/workspaces/NeuroNews/mlruns/712312504217884497/models/m-7ef8268ddbab495083ad750197fb94ca/artifacts/python_env.yaml", "YAML", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"/workspaces/NeuroNews/mlruns/712312504217884497/models/m-7ef8268ddbab495083ad750197fb94ca/artifacts/serving_input_example.json", "JSON", 0, 0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66
"/workspaces/NeuroNews/mlruns/712312504217884497/models/m-7ef8268ddbab495083ad750197fb94ca/meta.yaml", "YAML", 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11
"/workspaces/NeuroNews/mlruns/712312504217884497/models/m-878dcae7e78048b9bc2e70307bead5ca/artifacts/conda.yaml", "YAML", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15
"/workspaces/NeuroNews/mlruns/712312504217884497/models/m-878dcae7e78048b9bc2e70307bead5ca/artifacts/input_example.json", "JSON", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/workspaces/NeuroNews/mlruns/712312504217884497/models/m-878dcae7e78048b9bc2e70307bead5ca/artifacts/python_env.yaml", "YAML", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"/workspaces/NeuroNews/mlruns/712312504217884497/models/m-878dcae7e78048b9bc2e70307bead5ca/artifacts/serving_input_example.json", "JSON", 0, 0, 0, 0, 0, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 78
"/workspaces/NeuroNews/mlruns/712312504217884497/models/m-878dcae7e78048b9bc2e70307bead5ca/meta.yaml", "YAML", 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11
"/workspaces/NeuroNews/mlruns/712312504217884497/models/m-9568e2c900bd4349815ff0506444e42d/artifacts/conda.yaml", "YAML", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15
"/workspaces/NeuroNews/mlruns/712312504217884497/models/m-9568e2c900bd4349815ff0506444e42d/artifacts/input_example.json", "JSON", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/workspaces/NeuroNews/mlruns/712312504217884497/models/m-9568e2c900bd4349815ff0506444e42d/artifacts/python_env.yaml", "YAML", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"/workspaces/NeuroNews/mlruns/712312504217884497/models/m-9568e2c900bd4349815ff0506444e42d/artifacts/serving_input_example.json", "JSON", 0, 0, 0, 0, 0, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 78
"/workspaces/NeuroNews/mlruns/712312504217884497/models/m-9568e2c900bd4349815ff0506444e42d/meta.yaml", "YAML", 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11
"/workspaces/NeuroNews/mlruns/712312504217884497/models/m-df50f9326c0b4f619c3088a1c587e600/artifacts/conda.yaml", "YAML", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15
"/workspaces/NeuroNews/mlruns/712312504217884497/models/m-df50f9326c0b4f619c3088a1c587e600/artifacts/input_example.json", "JSON", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/workspaces/NeuroNews/mlruns/712312504217884497/models/m-df50f9326c0b4f619c3088a1c587e600/artifacts/python_env.yaml", "YAML", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"/workspaces/NeuroNews/mlruns/712312504217884497/models/m-df50f9326c0b4f619c3088a1c587e600/artifacts/serving_input_example.json", "JSON", 0, 0, 0, 0, 0, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 78
"/workspaces/NeuroNews/mlruns/712312504217884497/models/m-df50f9326c0b4f619c3088a1c587e600/meta.yaml", "YAML", 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11
"/workspaces/NeuroNews/mlruns/712312504217884497/models/m-e8045641a3e045fb8b923d76c67ff92a/artifacts/conda.yaml", "YAML", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15
"/workspaces/NeuroNews/mlruns/712312504217884497/models/m-e8045641a3e045fb8b923d76c67ff92a/artifacts/input_example.json", "JSON", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/workspaces/NeuroNews/mlruns/712312504217884497/models/m-e8045641a3e045fb8b923d76c67ff92a/artifacts/python_env.yaml", "YAML", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"/workspaces/NeuroNews/mlruns/712312504217884497/models/m-e8045641a3e045fb8b923d76c67ff92a/artifacts/serving_input_example.json", "JSON", 0, 0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66
"/workspaces/NeuroNews/mlruns/712312504217884497/models/m-e8045641a3e045fb8b923d76c67ff92a/meta.yaml", "YAML", 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11
"/workspaces/NeuroNews/mlruns/716610601189504456/meta.yaml", "YAML", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"/workspaces/NeuroNews/mlruns/910110443392826873/0702320e0d454bdc927a9873a10d0d4b/meta.yaml", "YAML", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15
"/workspaces/NeuroNews/mlruns/910110443392826873/51b9d824f3b149fda3209249f7781b54/meta.yaml", "YAML", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15
"/workspaces/NeuroNews/mlruns/910110443392826873/6678f8b2d91b44ac8ea44583b0a1f133/meta.yaml", "YAML", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15
"/workspaces/NeuroNews/mlruns/910110443392826873/6678f8b2d91b44ac8ea44583b0a1f133/outputs/m-fe8073a663b54462bc253e374e9eb28e/meta.yaml", "YAML", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"/workspaces/NeuroNews/mlruns/910110443392826873/cc6c03529058498fbcb5941a28de7076/meta.yaml", "YAML", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15
"/workspaces/NeuroNews/mlruns/910110443392826873/cc6c03529058498fbcb5941a28de7076/outputs/m-7529246e79b0406785f4454b0052a5ec/meta.yaml", "YAML", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"/workspaces/NeuroNews/mlruns/910110443392826873/e33b3a8c0120477093f766d7c3f33efd/meta.yaml", "YAML", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15
"/workspaces/NeuroNews/mlruns/910110443392826873/meta.yaml", "YAML", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"/workspaces/NeuroNews/mlruns/910110443392826873/models/m-7529246e79b0406785f4454b0052a5ec/artifacts/conda.yaml", "YAML", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15
"/workspaces/NeuroNews/mlruns/910110443392826873/models/m-7529246e79b0406785f4454b0052a5ec/artifacts/input_example.json", "JSON", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/workspaces/NeuroNews/mlruns/910110443392826873/models/m-7529246e79b0406785f4454b0052a5ec/artifacts/python_env.yaml", "YAML", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"/workspaces/NeuroNews/mlruns/910110443392826873/models/m-7529246e79b0406785f4454b0052a5ec/artifacts/serving_input_example.json", "JSON", 0, 0, 0, 0, 0, 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 114
"/workspaces/NeuroNews/mlruns/910110443392826873/models/m-7529246e79b0406785f4454b0052a5ec/meta.yaml", "YAML", 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11
"/workspaces/NeuroNews/mlruns/910110443392826873/models/m-fe8073a663b54462bc253e374e9eb28e/artifacts/conda.yaml", "YAML", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15
